y_true,prob_1_fed,client,prob_1_cent,repeat
1,0.6224489795918368,PRJEB6070,0.74,003
1,0.7346938775510204,PRJEB6070,0.8,003
1,0.6326530612244898,PRJEB6070,0.69,003
0,0.5816326530612245,PRJEB6070,0.36,003
1,0.5816326530612245,PRJEB6070,0.41,003
1,0.6632653061224489,PRJEB6070,0.84,003
0,0.5714285714285714,PRJEB6070,0.37,003
1,0.5306122448979592,PRJEB6070,0.36,003
1,0.6020408163265306,PRJEB6070,0.67,003
0,0.5102040816326531,PRJEB6070,0.37,003
0,0.4387755102040816,PRJEB6070,0.54,003
0,0.4693877551020408,PRJEB6070,0.31,003
1,0.4285714285714285,PRJEB6070,0.41,003
0,0.5204081632653061,PRJEB6070,0.32,003
1,0.673469387755102,PRJEB7774,0.85,003
0,0.5102040816326531,PRJEB7774,0.55,003
1,0.6122448979591837,PRJEB7774,0.72,003
0,0.6122448979591837,PRJEB7774,0.45,003
1,0.6326530612244898,PRJEB7774,0.8,003
1,0.6020408163265306,PRJEB7774,0.74,003
0,0.6530612244897959,PRJEB7774,0.24,003
0,0.6020408163265306,PRJEB7774,0.5,003
1,0.7040816326530612,PRJEB7774,0.62,003
1,0.673469387755102,PRJEB7774,0.56,003
0,0.5714285714285714,PRJEB7774,0.56,003
1,0.7244897959183674,PRJEB7774,0.68,003
1,0.5204081632653061,PRJEB7774,0.62,003
0,0.6122448979591837,PRJEB7774,0.4,003
1,0.6836734693877551,PRJEB7774,0.75,003
0,0.5816326530612245,PRJEB7774,0.23,003
1,0.5816326530612245,PRJEB7774,0.79,003
1,0.6632653061224489,PRJEB7774,0.44,003
1,0.6326530612244898,PRJEB7774,0.51,003
0,0.6020408163265306,PRJEB7774,0.13,003
1,0.5918367346938775,PRJEB7774,0.79,003
1,0.6020408163265306,PRJEB7774,0.74,003
1,0.6326530612244898,PRJEB7774,0.57,003
1,0.673469387755102,PRJEB7774,0.8,003
0,0.5408163265306123,PRJEB7774,0.41,003
1,0.673469387755102,PRJEB7774,0.59,003
1,0.5204081632653061,PRJEB7774,0.55,003
0,0.6122448979591837,PRJEB7774,0.28,003
0,0.6530612244897959,PRJEB7774,0.32,003
1,0.7448979591836735,PRJEB7774,0.54,003
0,0.6632653061224489,PRJEB7774,0.4,003
1,0.6530612244897959,PRJEB7774,0.49,003
1,0.673469387755102,PRJNA429097,0.63,003
0,0.3775510204081632,PRJNA429097,0.19,003
1,0.7551020408163265,PRJNA429097,0.86,003
0,0.3673469387755102,PRJNA429097,0.18,003
1,0.6836734693877551,PRJNA429097,0.77,003
1,0.7551020408163265,PRJNA429097,0.89,003
0,0.3673469387755102,PRJNA429097,0.15,003
0,0.3673469387755102,PRJNA429097,0.25,003
1,0.6632653061224489,PRJNA429097,0.75,003
1,0.673469387755102,PRJNA429097,0.87,003
1,0.6530612244897959,PRJNA429097,0.87,003
0,0.3979591836734694,PRJNA429097,0.08,003
1,0.7857142857142857,PRJNA429097,0.89,003
0,0.3979591836734694,PRJNA429097,0.19,003
0,0.3775510204081632,PRJNA429097,0.15,003
0,0.3775510204081632,PRJNA429097,0.09,003
1,0.7040816326530612,PRJNA429097,0.84,003
1,0.6326530612244898,PRJNA429097,0.62,003
0,0.4387755102040816,PRJNA429097,0.26,003
1,0.6428571428571429,PRJNA429097,0.65,003
0,0.5,PRJNA429097,0.22,003
1,0.7346938775510204,PRJNA429097,0.82,003
1,0.7551020408163265,PRJNA429097,0.9,003
1,0.7142857142857143,PRJNA429097,0.93,003
0,0.3673469387755102,PRJNA429097,0.14,003
0,0.4285714285714285,PRJNA429097,0.3,003
0,0.4081632653061224,PRJNA429097,0.08,003
1,0.5612244897959183,PRJNA429097,0.71,003
1,0.5408163265306123,PRJNA429097,0.65,003
1,0.7448979591836735,PRJNA429097,0.71,003
0,0.4081632653061224,PRJNA429097,0.15,003
0,0.4693877551020408,PRJNA429097,0.45,003
0,0.4081632653061224,PRJNA429097,0.13,003
1,0.7653061224489796,PRJNA429097,0.89,003
1,0.5408163265306123,PRJNA429097,0.64,003
1,0.7244897959183674,PRJNA429097,0.88,003
1,0.6632653061224489,PRJNA429097,0.78,003
0,0.3979591836734694,PRJNA429097,0.3,003
0,0.3877551020408163,PRJNA429097,0.13,003
1,0.7653061224489796,PRJNA731589,0.84,003
0,0.4387755102040816,PRJNA731589,0.19,003
0,0.5204081632653061,PRJNA731589,0.12,003
0,0.4489795918367347,PRJNA731589,0.28,003
1,0.7040816326530612,PRJNA731589,0.82,003
0,0.4489795918367347,PRJNA731589,0.15,003
1,0.7142857142857143,PRJNA731589,0.67,003
1,0.7346938775510204,PRJNA731589,0.67,003
1,0.5918367346938775,PRJNA731589,0.73,003
1,0.6632653061224489,PRJNA731589,0.74,003
0,0.4693877551020408,PRJNA731589,0.2,003
0,0.5612244897959183,PRJNA731589,0.45,003
1,0.5816326530612245,PRJNA731589,0.61,003
1,0.7959183673469388,PRJNA731589,0.87,003
0,0.5102040816326531,PRJNA731589,0.35,003
0,0.4183673469387755,PRJNA731589,0.15,003
0,0.4897959183673469,PRJNA731589,0.12,003
1,0.7142857142857143,PRJNA731589,0.82,003
1,0.6632653061224489,PRJNA731589,0.87,003
1,0.5816326530612245,PRJNA731589,0.66,003
1,0.8673469387755102,PRJNA731589,0.9,003
0,0.4489795918367347,PRJNA731589,0.11,003
1,0.7448979591836735,PRJNA731589,0.88,003
0,0.4693877551020408,PRJNA731589,0.21,003
0,0.4387755102040816,PRJNA731589,0.13,003
0,0.4489795918367347,PRJNA731589,0.11,003
1,0.7142857142857143,PRJNA731589,0.74,003
1,0.5510204081632653,PRJNA731589,0.7,003
0,0.5510204081632653,PRJNA731589,0.25,003
0,0.4591836734693877,PRJNA731589,0.1,003
0,0.4285714285714285,PRJNA731589,0.2,003
1,0.7142857142857143,PRJNA731589,0.67,003
0,0.4591836734693877,PRJNA731589,0.36,003
0,0.6122448979591837,PRJEB10878,0.4,004
1,0.7040816326530612,PRJEB10878,0.71,004
0,0.5510204081632653,PRJEB10878,0.21,004
0,0.5408163265306123,PRJEB10878,0.27,004
1,0.7142857142857143,PRJEB10878,0.78,004
1,0.7959183673469388,PRJEB10878,0.85,004
0,0.5510204081632653,PRJEB10878,0.43,004
1,0.6938775510204082,PRJEB10878,0.76,004
1,0.7653061224489796,PRJEB10878,0.67,004
1,0.6938775510204082,PRJEB10878,0.76,004
1,0.7040816326530612,PRJEB10878,0.59,004
1,0.8163265306122449,PRJEB10878,0.75,004
0,0.5408163265306123,PRJEB10878,0.15,004
0,0.5612244897959183,PRJEB10878,0.41,004
0,0.5,PRJEB10878,0.21,004
1,0.7040816326530612,PRJEB10878,0.69,004
0,0.7448979591836735,PRJEB10878,0.58,004
0,0.6122448979591837,PRJEB10878,0.35,004
0,0.5816326530612245,PRJEB10878,0.26,004
1,0.7857142857142857,PRJEB10878,0.9,004
1,0.6122448979591837,PRJEB10878,0.78,004
1,0.7653061224489796,PRJEB10878,0.82,004
0,0.7142857142857143,PRJEB10878,0.52,004
1,0.6326530612244898,PRJEB10878,0.73,004
1,0.6836734693877551,PRJEB10878,0.68,004
0,0.5816326530612245,PRJEB10878,0.21,004
0,0.5408163265306123,PRJEB6070,0.47,004
0,0.5408163265306123,PRJEB6070,0.51,004
1,0.6428571428571429,PRJEB6070,0.85,004
1,0.5408163265306123,PRJEB6070,0.39,004
1,0.5510204081632653,PRJEB6070,0.45,004
1,0.5102040816326531,PRJEB6070,0.39,004
1,0.6836734693877551,PRJEB6070,0.75,004
0,0.673469387755102,PRJEB6070,0.34,004
1,0.6428571428571429,PRJEB6070,0.79,004
0,0.4897959183673469,PRJEB6070,0.44,004
1,0.5,PRJEB6070,0.5,004
0,0.6020408163265306,PRJEB6070,0.63,004
0,0.5816326530612245,PRJEB6070,0.37,004
0,0.673469387755102,PRJEB6070,0.55,004
1,0.7448979591836735,PRJEB6070,0.58,004
1,0.6530612244897959,PRJEB6070,0.82,004
0,0.5510204081632653,PRJEB6070,0.17,004
1,0.5612244897959183,PRJEB6070,0.78,004
1,0.6428571428571429,PRJEB6070,0.63,004
1,0.7040816326530612,PRJEB6070,0.63,004
0,0.6530612244897959,PRJEB6070,0.63,004
1,0.5510204081632653,PRJEB6070,0.41,004
0,0.6020408163265306,PRJEB6070,0.45,004
0,0.5102040816326531,PRJEB6070,0.4,004
0,0.6122448979591837,PRJEB6070,0.68,004
1,0.5918367346938775,PRJEB6070,0.81,004
1,0.7142857142857143,PRJEB6070,0.69,004
0,0.5612244897959183,PRJEB6070,0.4,004
0,0.5,PRJEB6070,0.36,004
0,0.4693877551020408,PRJEB6070,0.37,004
0,0.5714285714285714,PRJEB6070,0.29,004
1,0.5714285714285714,PRJEB6070,0.61,004
1,0.6938775510204082,PRJEB6070,0.79,004
0,0.5612244897959183,PRJEB6070,0.3,004
0,0.6428571428571429,PRJEB6070,0.41,004
1,0.5816326530612245,PRJEB6070,0.29,004
0,0.4795918367346938,PRJEB6070,0.39,004
1,0.5918367346938775,PRJEB6070,0.48,004
1,0.6428571428571429,PRJEB6070,0.52,004
1,0.5714285714285714,PRJEB6070,0.64,004
0,0.6122448979591837,PRJEB7774,0.36,004
0,0.6020408163265306,PRJEB7774,0.53,004
1,0.5102040816326531,PRJEB7774,0.43,004
1,0.6122448979591837,PRJEB7774,0.68,004
0,0.5714285714285714,PRJEB7774,0.61,004
1,0.6836734693877551,PRJEB7774,0.65,004
0,0.5306122448979592,PRJEB7774,0.57,004
1,0.6428571428571429,PRJEB7774,0.75,004
0,0.5714285714285714,PRJEB7774,0.64,004
1,0.6632653061224489,PRJEB7774,0.77,004
0,0.5918367346938775,PRJEB7774,0.5,004
0,0.5306122448979592,PRJEB7774,0.7,004
1,0.6836734693877551,PRJEB7774,0.81,004
1,0.5918367346938775,PRJEB7774,0.74,004
1,0.673469387755102,PRJEB7774,0.81,004
1,0.6836734693877551,PRJEB7774,0.46,004
0,0.6224489795918368,PRJEB7774,0.59,004
1,0.5816326530612245,PRJEB7774,0.8,004
1,0.5612244897959183,PRJEB7774,0.71,004
1,0.6632653061224489,PRJEB7774,0.65,004
0,0.4591836734693877,PRJEB7774,0.48,004
0,0.5510204081632653,PRJEB7774,0.45,004
0,0.5408163265306123,PRJEB7774,0.2,004
1,0.7040816326530612,PRJEB7774,0.82,004
1,0.6326530612244898,PRJEB7774,0.73,004
1,0.5714285714285714,PRJEB7774,0.67,004
1,0.6326530612244898,PRJEB7774,0.72,004
1,0.6122448979591837,PRJEB7774,0.39,004
1,0.5306122448979592,PRJEB7774,0.29,004
1,0.673469387755102,PRJEB7774,0.59,004
1,0.7040816326530612,PRJEB7774,0.76,004
0,0.6020408163265306,PRJEB7774,0.21,004
0,0.5408163265306123,PRJNA429097,0.34,004
0,0.4693877551020408,PRJNA429097,0.41,004
0,0.4693877551020408,PRJNA429097,0.36,004
1,0.673469387755102,PRJNA429097,0.74,004
1,0.7040816326530612,PRJNA429097,0.86,004
0,0.4387755102040816,PRJNA429097,0.17,004
0,0.336734693877551,PRJNA429097,0.19,004
1,0.7040816326530612,PRJNA429097,0.77,004
1,0.6938775510204082,PRJNA429097,0.92,004
0,0.5408163265306123,PRJNA429097,0.46,004
0,0.4591836734693877,PRJNA429097,0.17,004
0,0.3775510204081632,PRJNA429097,0.2,004
0,0.4897959183673469,PRJNA429097,0.35,004
0,0.3163265306122449,PRJNA429097,0.16,004
0,0.5102040816326531,PRJNA429097,0.39,004
0,0.5408163265306123,PRJNA429097,0.25,004
0,0.4489795918367347,PRJNA429097,0.16,004
0,0.3775510204081632,PRJNA429097,0.14,004
0,0.4183673469387755,PRJNA429097,0.29,004
0,0.4081632653061224,PRJNA429097,0.12,004
0,0.336734693877551,PRJNA429097,0.09,004
1,0.7755102040816326,PRJNA429097,0.91,004
0,0.4897959183673469,PRJNA429097,0.26,004
1,0.7959183673469388,PRJNA429097,0.84,004
0,0.4285714285714285,PRJNA429097,0.15,004
0,0.4285714285714285,PRJNA429097,0.15,004
1,0.7142857142857143,PRJNA429097,0.85,004
0,0.4795918367346938,PRJNA429097,0.31,004
0,0.5714285714285714,PRJNA429097,0.44,004
0,0.4183673469387755,PRJNA429097,0.2,004
0,0.3979591836734694,PRJNA429097,0.11,004
0,0.4183673469387755,PRJNA429097,0.19,004
0,0.3877551020408163,PRJNA429097,0.2,004
1,0.7040816326530612,PRJNA429097,0.76,004
1,0.673469387755102,PRJNA429097,0.85,004
0,0.4183673469387755,PRJNA429097,0.12,004
1,0.7244897959183674,PRJNA429097,0.89,004
0,0.4387755102040816,PRJNA429097,0.21,004
0,0.4285714285714285,PRJNA429097,0.13,004
1,0.673469387755102,PRJNA731589,0.54,004
0,0.4285714285714285,PRJNA731589,0.23,004
1,0.6530612244897959,PRJNA731589,0.77,004
0,0.4591836734693877,PRJNA731589,0.23,004
0,0.5510204081632653,PRJNA731589,0.38,004
1,0.7142857142857143,PRJNA731589,0.64,004
0,0.4795918367346938,PRJNA731589,0.2,004
0,0.5816326530612245,PRJNA731589,0.34,004
1,0.7551020408163265,PRJNA731589,0.68,004
1,0.7857142857142857,PRJNA731589,0.86,004
1,0.7857142857142857,PRJNA731589,0.7,004
0,0.5408163265306123,PRJNA731589,0.26,004
0,0.4183673469387755,PRJNA731589,0.08,004
1,0.7448979591836735,PRJNA731589,0.81,004
1,0.5816326530612245,PRJNA731589,0.29,004
1,0.7142857142857143,PRJNA731589,0.72,004
0,0.5102040816326531,PRJNA731589,0.45,004
1,0.6530612244897959,PRJNA731589,0.61,004
0,0.4693877551020408,PRJNA731589,0.15,004
1,0.6428571428571429,PRJNA731589,0.56,004
1,0.6530612244897959,PRJNA731589,0.76,004
1,0.7142857142857143,PRJNA731589,0.76,004
1,0.6224489795918368,PRJNA731589,0.57,004
0,0.5102040816326531,PRJNA731589,0.31,004
1,0.6122448979591837,PRJNA731589,0.31,004
1,0.5612244897959183,PRJNA731589,0.62,004
0,0.6428571428571429,PRJNA731589,0.7,004
0,0.3979591836734694,PRJNA731589,0.09,004
1,0.6632653061224489,PRJNA731589,0.55,004
1,0.6632653061224489,PRJNA731589,0.83,004
0,0.4489795918367347,PRJNA731589,0.16,004
0,0.4693877551020408,PRJNA731589,0.14,004
1,0.7040816326530612,PRJNA731589,0.78,004
0,0.6020408163265306,PRJEB10878,0.38,005
1,0.7244897959183674,PRJEB10878,0.7,005
1,0.7551020408163265,PRJEB10878,0.88,005
0,0.5510204081632653,PRJEB10878,0.24,005
1,0.673469387755102,PRJEB10878,0.76,005
0,0.6122448979591837,PRJEB10878,0.37,005
1,0.6428571428571429,PRJEB10878,0.54,005
1,0.7346938775510204,PRJEB10878,0.85,005
1,0.7142857142857143,PRJEB10878,0.64,005
0,0.5714285714285714,PRJEB10878,0.62,005
0,0.6224489795918368,PRJEB10878,0.34,005
0,0.5714285714285714,PRJEB10878,0.2,005
1,0.7142857142857143,PRJEB10878,0.66,005
1,0.7448979591836735,PRJEB10878,0.8,005
0,0.5918367346938775,PRJEB10878,0.38,005
1,0.6428571428571429,PRJEB10878,0.73,005
1,0.7142857142857143,PRJEB10878,0.73,005
1,0.7040816326530612,PRJEB10878,0.8,005
1,0.6938775510204082,PRJEB10878,0.76,005
0,0.6224489795918368,PRJEB10878,0.3,005
1,0.6836734693877551,PRJEB10878,0.78,005
1,0.673469387755102,PRJEB10878,0.65,005
1,0.6836734693877551,PRJEB10878,0.58,005
1,0.5,PRJEB10878,0.42,005
0,0.6020408163265306,PRJEB10878,0.31,005
1,0.7244897959183674,PRJEB10878,0.83,005
1,0.5408163265306123,PRJEB6070,0.63,005
1,0.6632653061224489,PRJEB6070,0.57,005
0,0.5306122448979592,PRJEB6070,0.64,005
0,0.5918367346938775,PRJEB6070,0.33,005
1,0.4591836734693877,PRJEB6070,0.62,005
1,0.5204081632653061,PRJEB6070,0.43,005
0,0.6224489795918368,PRJEB6070,0.37,005
0,0.5816326530612245,PRJEB6070,0.29,005
0,0.5,PRJEB6070,0.38,005
1,0.6224489795918368,PRJEB6070,0.6,005
1,0.7551020408163265,PRJEB6070,0.63,005
1,0.6530612244897959,PRJEB6070,0.65,005
1,0.4897959183673469,PRJEB6070,0.5,005
0,0.6122448979591837,PRJEB6070,0.34,005
0,0.6122448979591837,PRJEB6070,0.49,005
1,0.673469387755102,PRJEB6070,0.67,005
0,0.6020408163265306,PRJEB6070,0.4,005
1,0.7040816326530612,PRJEB6070,0.43,005
1,0.6632653061224489,PRJEB6070,0.5,005
0,0.5816326530612245,PRJEB6070,0.45,005
1,0.6122448979591837,PRJEB6070,0.78,005
0,0.5714285714285714,PRJEB6070,0.35,005
1,0.7755102040816326,PRJEB6070,0.85,005
1,0.6632653061224489,PRJEB6070,0.38,005
0,0.5510204081632653,PRJEB6070,0.36,005
0,0.5612244897959183,PRJEB6070,0.39,005
0,0.5,PRJEB6070,0.4,005
0,0.4693877551020408,PRJEB6070,0.52,005
0,0.6020408163265306,PRJEB6070,0.43,005
0,0.6938775510204082,PRJEB6070,0.59,005
1,0.673469387755102,PRJEB6070,0.8,005
1,0.6224489795918368,PRJEB6070,0.73,005
1,0.6836734693877551,PRJEB6070,0.74,005
1,0.5612244897959183,PRJEB6070,0.62,005
0,0.7244897959183674,PRJEB6070,0.48,005
0,0.4897959183673469,PRJEB6070,0.34,005
1,0.4693877551020408,PRJEB6070,0.38,005
0,0.5816326530612245,PRJEB6070,0.38,005
1,0.6224489795918368,PRJEB6070,0.65,005
1,0.7448979591836735,PRJEB6070,0.55,005
0,0.5306122448979592,PRJEB7774,0.47,005
1,0.6632653061224489,PRJEB7774,0.77,005
0,0.5714285714285714,PRJEB7774,0.51,005
1,0.7040816326530612,PRJEB7774,0.66,005
0,0.5306122448979592,PRJEB7774,0.49,005
0,0.5816326530612245,PRJEB7774,0.47,005
0,0.5612244897959183,PRJEB7774,0.37,005
0,0.5306122448979592,PRJEB7774,0.51,005
1,0.6530612244897959,PRJEB7774,0.83,005
1,0.6938775510204082,PRJEB7774,0.71,005
1,0.6020408163265306,PRJEB7774,0.43,005
1,0.6326530612244898,PRJEB7774,0.53,005
1,0.7346938775510204,PRJEB7774,0.74,005
0,0.5714285714285714,PRJEB7774,0.44,005
0,0.6122448979591837,PRJEB7774,0.27,005
0,0.5102040816326531,PRJEB7774,0.2,005
1,0.5306122448979592,PRJEB7774,0.67,005
1,0.673469387755102,PRJEB7774,0.78,005
0,0.5408163265306123,PRJEB7774,0.51,005
1,0.6632653061224489,PRJEB7774,0.63,005
1,0.7448979591836735,PRJEB7774,0.75,005
1,0.5612244897959183,PRJEB7774,0.89,005
0,0.5102040816326531,PRJEB7774,0.51,005
0,0.5306122448979592,PRJEB7774,0.45,005
0,0.5510204081632653,PRJEB7774,0.42,005
1,0.5918367346938775,PRJEB7774,0.77,005
0,0.5714285714285714,PRJEB7774,0.58,005
1,0.6428571428571429,PRJEB7774,0.9,005
1,0.4897959183673469,PRJEB7774,0.65,005
1,0.5,PRJEB7774,0.62,005
1,0.5102040816326531,PRJEB7774,0.8,005
1,0.5204081632653061,PRJEB7774,0.29,005
1,0.6530612244897959,PRJNA429097,0.76,005
1,0.6326530612244898,PRJNA429097,0.65,005
1,0.673469387755102,PRJNA429097,0.82,005
0,0.3979591836734694,PRJNA429097,0.11,005
1,0.6836734693877551,PRJNA429097,0.69,005
1,0.673469387755102,PRJNA429097,0.58,005
1,0.6836734693877551,PRJNA429097,0.92,005
1,0.7653061224489796,PRJNA429097,0.82,005
1,0.7244897959183674,PRJNA429097,0.88,005
0,0.3877551020408163,PRJNA429097,0.15,005
0,0.5,PRJNA429097,0.37,005
0,0.4081632653061224,PRJNA429097,0.2,005
0,0.4897959183673469,PRJNA429097,0.12,005
0,0.4183673469387755,PRJNA429097,0.18,005
1,0.6020408163265306,PRJNA429097,0.63,005
1,0.6632653061224489,PRJNA429097,0.71,005
0,0.4591836734693877,PRJNA429097,0.15,005
0,0.3877551020408163,PRJNA429097,0.07,005
0,0.4387755102040816,PRJNA429097,0.15,005
0,0.4183673469387755,PRJNA429097,0.29,005
1,0.6530612244897959,PRJNA429097,0.78,005
0,0.3979591836734694,PRJNA429097,0.08,005
1,0.7040816326530612,PRJNA429097,0.9,005
1,0.7448979591836735,PRJNA429097,0.84,005
0,0.4081632653061224,PRJNA429097,0.15,005
0,0.5306122448979592,PRJNA429097,0.23,005
1,0.6632653061224489,PRJNA429097,0.8,005
1,0.7040816326530612,PRJNA429097,0.9,005
1,0.6836734693877551,PRJNA429097,0.64,005
1,0.7040816326530612,PRJNA429097,0.85,005
1,0.6530612244897959,PRJNA429097,0.7,005
1,0.6020408163265306,PRJNA429097,0.49,005
0,0.4285714285714285,PRJNA429097,0.13,005
0,0.4489795918367347,PRJNA429097,0.23,005
0,0.3877551020408163,PRJNA429097,0.06,005
1,0.6530612244897959,PRJNA429097,0.93,005
1,0.7142857142857143,PRJNA429097,0.95,005
1,0.7040816326530612,PRJNA429097,0.95,005
1,0.6326530612244898,PRJNA429097,0.82,005
0,0.4693877551020408,PRJNA731589,0.24,005
1,0.7244897959183674,PRJNA731589,0.78,005
1,0.7346938775510204,PRJNA731589,0.82,005
0,0.6224489795918368,PRJNA731589,0.37,005
1,0.7448979591836735,PRJNA731589,0.83,005
1,0.7551020408163265,PRJNA731589,0.61,005
0,0.5204081632653061,PRJNA731589,0.17,005
1,0.7448979591836735,PRJNA731589,0.78,005
1,0.6836734693877551,PRJNA731589,0.58,005
1,0.7448979591836735,PRJNA731589,0.7,005
0,0.4285714285714285,PRJNA731589,0.18,005
0,0.3469387755102041,PRJNA731589,0.14,005
0,0.4387755102040816,PRJNA731589,0.19,005
1,0.6326530612244898,PRJNA731589,0.67,005
0,0.4285714285714285,PRJNA731589,0.19,005
1,0.6836734693877551,PRJNA731589,0.81,005
1,0.4897959183673469,PRJNA731589,0.45,005
0,0.4387755102040816,PRJNA731589,0.17,005
1,0.7244897959183674,PRJNA731589,0.75,005
0,0.3469387755102041,PRJNA731589,0.23,005
0,0.5306122448979592,PRJNA731589,0.15,005
1,0.6428571428571429,PRJNA731589,0.67,005
1,0.6326530612244898,PRJNA731589,0.8,005
0,0.5612244897959183,PRJNA731589,0.29,005
0,0.4795918367346938,PRJNA731589,0.23,005
0,0.3775510204081632,PRJNA731589,0.16,005
0,0.4693877551020408,PRJNA731589,0.23,005
0,0.4183673469387755,PRJNA731589,0.19,005
1,0.7142857142857143,PRJNA731589,0.9,005
1,0.7346938775510204,PRJNA731589,0.78,005
0,0.4387755102040816,PRJNA731589,0.08,005
0,0.5918367346938775,PRJNA731589,0.37,005
1,0.5510204081632653,PRJNA731589,0.33,005
1,0.7040816326530612,PRJEB10878,0.83,006
1,0.7244897959183674,PRJEB10878,0.63,006
1,0.673469387755102,PRJEB10878,0.8,006
1,0.7551020408163265,PRJEB10878,0.81,006
1,0.6428571428571429,PRJEB10878,0.69,006
1,0.5918367346938775,PRJEB10878,0.62,006
0,0.5408163265306123,PRJEB10878,0.26,006
1,0.6938775510204082,PRJEB10878,0.81,006
0,0.5612244897959183,PRJEB10878,0.37,006
0,0.5408163265306123,PRJEB10878,0.39,006
1,0.673469387755102,PRJEB10878,0.71,006
0,0.6326530612244898,PRJEB10878,0.77,006
1,0.6224489795918368,PRJEB10878,0.67,006
1,0.6428571428571429,PRJEB10878,0.62,006
0,0.7040816326530612,PRJEB10878,0.56,006
0,0.6020408163265306,PRJEB10878,0.29,006
1,0.7857142857142857,PRJEB10878,0.78,006
1,0.7142857142857143,PRJEB10878,0.64,006
0,0.7040816326530612,PRJEB10878,0.4,006
1,0.6938775510204082,PRJEB10878,0.84,006
0,0.5306122448979592,PRJEB10878,0.17,006
0,0.5408163265306123,PRJEB10878,0.24,006
1,0.7040816326530612,PRJEB10878,0.69,006
1,0.6530612244897959,PRJEB10878,0.77,006
1,0.7040816326530612,PRJEB10878,0.67,006
1,0.7244897959183674,PRJEB10878,0.72,006
0,0.673469387755102,PRJEB6070,0.48,006
1,0.673469387755102,PRJEB6070,0.64,006
1,0.5102040816326531,PRJEB6070,0.56,006
0,0.4387755102040816,PRJEB6070,0.4,006
0,0.6020408163265306,PRJEB6070,0.51,006
0,0.5918367346938775,PRJEB6070,0.32,006
0,0.6530612244897959,PRJEB6070,0.53,006
0,0.5510204081632653,PRJEB6070,0.4,006
0,0.4897959183673469,PRJEB6070,0.44,006
1,0.6530612244897959,PRJEB6070,0.65,006
1,0.6326530612244898,PRJEB6070,0.66,006
1,0.6326530612244898,PRJEB6070,0.74,006
1,0.4693877551020408,PRJEB6070,0.51,006
1,0.7653061224489796,PRJEB6070,0.83,006
1,0.5612244897959183,PRJEB6070,0.65,006
0,0.5918367346938775,PRJEB6070,0.39,006
0,0.6428571428571429,PRJEB6070,0.38,006
1,0.5816326530612245,PRJEB6070,0.56,006
1,0.673469387755102,PRJEB6070,0.73,006
1,0.6326530612244898,PRJEB6070,0.43,006
0,0.6122448979591837,PRJEB6070,0.43,006
0,0.5918367346938775,PRJEB6070,0.56,006
0,0.5204081632653061,PRJEB6070,0.4,006
1,0.5306122448979592,PRJEB6070,0.63,006
0,0.6530612244897959,PRJEB6070,0.47,006
0,0.5918367346938775,PRJEB6070,0.34,006
1,0.7040816326530612,PRJEB6070,0.8,006
1,0.5408163265306123,PRJEB6070,0.45,006
0,0.5306122448979592,PRJEB6070,0.42,006
1,0.7346938775510204,PRJEB6070,0.82,006
0,0.5816326530612245,PRJEB6070,0.43,006
0,0.5408163265306123,PRJEB6070,0.54,006
1,0.6632653061224489,PRJEB6070,0.75,006
1,0.6938775510204082,PRJEB6070,0.72,006
0,0.6122448979591837,PRJEB6070,0.47,006
1,0.6224489795918368,PRJEB6070,0.52,006
1,0.6428571428571429,PRJEB6070,0.67,006
1,0.6938775510204082,PRJEB6070,0.76,006
0,0.5102040816326531,PRJEB6070,0.47,006
0,0.5510204081632653,PRJEB6070,0.32,006
1,0.5408163265306123,PRJEB7774,0.37,006
1,0.5612244897959183,PRJEB7774,0.78,006
0,0.6326530612244898,PRJEB7774,0.52,006
0,0.6020408163265306,PRJEB7774,0.43,006
1,0.7040816326530612,PRJEB7774,0.81,006
0,0.5612244897959183,PRJEB7774,0.63,006
0,0.5,PRJEB7774,0.22,006
0,0.6224489795918368,PRJEB7774,0.5,006
1,0.6530612244897959,PRJEB7774,0.86,006
0,0.5,PRJEB7774,0.3,006
0,0.6632653061224489,PRJEB7774,0.49,006
1,0.7551020408163265,PRJEB7774,0.79,006
1,0.6122448979591837,PRJEB7774,0.85,006
1,0.6326530612244898,PRJEB7774,0.56,006
0,0.5408163265306123,PRJEB7774,0.42,006
1,0.6122448979591837,PRJEB7774,0.65,006
0,0.6428571428571429,PRJEB7774,0.51,006
1,0.6428571428571429,PRJEB7774,0.59,006
1,0.5918367346938775,PRJEB7774,0.83,006
1,0.6020408163265306,PRJEB7774,0.38,006
1,0.5714285714285714,PRJEB7774,0.72,006
1,0.6122448979591837,PRJEB7774,0.55,006
0,0.5918367346938775,PRJEB7774,0.32,006
0,0.5612244897959183,PRJEB7774,0.67,006
1,0.5612244897959183,PRJEB7774,0.42,006
1,0.6428571428571429,PRJEB7774,0.87,006
0,0.6020408163265306,PRJEB7774,0.38,006
